Run     peak curr       charge       yield         err
6099		20.250000		53.001736		84.791171		1.370589
6101		20.250000		41.221452		86.286884		1.567881
6102		20.250000		69.899849		86.811165		1.207751
6103		20.250000		30.030299		76.334333		1.727857


6104		35.750000		59.310717		48.971969		0.976708
6105		30.750000		59.399716		46.721098		0.952204
6106		30.750000		34.190938		46.914091		1.257656


6109		30.750000		52.503435		12.874518		0.530823
6110		30.750000		49.104745		14.871298		0.589917

6111		30.750000		28.270626		5.231999		0.463354

6112		30.750000		34.996194		104.742961		1.863367
6114		30.750000		11.633192		107.251763		3.270388


6115		35.750000		53.445573		176.536633		1.958468
6116		30.750000		35.088509		179.452493		2.431202


6117		35.750000		61.939614		83.150729		1.240331
6118		40.750000		77.606192		87.450223		1.138191
6121		40.750000		28.125667		86.664793		1.882683


6119		40.750000		56.384889		25.739126		0.721264
6120		40.750000		38.073199		26.819224		0.895967


6122		51.250000		96.155499		96.899379		1.090738
6123		50.750000		134.184479		98.435616		0.929093
6126		51.250000		33.085554		102.019037		1.903824


6124		34.250000		80.480237		196.743166		1.700538
6125		34.750000		74.291174		197.009346		1.771466



6127		40.750000		35.912598		32.203799		1.012568
6128		40.750000		81.322286		30.878789		0.658862

6129		40.750000		18.796311		27.181286		1.289604
6130		40.750000		22.422183		30.373348		1.248073
6132		40.750000		43.649493		29.927099		0.887923
6133		5.250000		8.252642		23.070504		1.774654
6135		10.250000		18.050281		28.524948		1.336169


6136		18.250000		45.039879		198.861391		2.280684
6137		18.250000		45.381469		180.945083		2.167318
6138		18.250000		40.620874		192.420918		2.362327


6139		40.750000		98.948608		91.175468		1.044036
6140		43.250000		86.892437		92.274612		1.122196
6141		43.250000		95.718117		89.321145		1.052021


6142		50.750000		20.992158		116.193919		2.550634
6144		50.750000		85.122352		115.566011		1.263583
6163		71.250000		48.484507		118.196683		1.702877
6164		76.250000		8.689408		114.097691		3.943793


6145		51.250000		40.922344		173.739142		2.254500
6146		51.250000		8.148361		181.891963		5.169555
6155		20.750000		2.295311		22.115358		3.324584
6166		56.250000		7.941190		128.367485		4.364625
6169		40.750000		4.767368		32.068517		2.788567


6170		25.250000		37.128380		317.877463		3.168100
6171		25.250000		30.531435		315.690229		3.481601


6172		40.750000		40.482614		47.621088		1.161058


6174		56.250000		45.138442		206.612955		2.330930
6175		56.250000		37.416023		203.097887		2.538327


6177		30.750000		51.189970		224.656045		2.277020
6178		30.750000		55.825906		228.733252		2.199994


6179		15.250000		33.939408		351.733048		3.489869
6180		15.250000		30.494715		350.595803		3.675748


6181		40.750000		29.861837		48.012076		1.362765
6182		40.750000		34.854746		49.021591		1.274579


6183		40.750000		56.786001		42.853355		0.938607
6184		40.750000		24.002158		48.664029		1.540626


6185		9.250000		18.693084		323.393846		4.514279
6186		9.250000		26.839026		312.133817		3.700180
6187		9.250000		26.346485		319.138603		3.776722


6188		17.250000		40.104637		204.544575		2.452099
6189		17.250000		39.280911		208.301186		2.500324
6190		17.250000		37.943257		201.857123		2.504356


6192		61.750000		72.598070		79.669904		1.137619
6193		61.750000		77.512716		78.486717		1.092758


6194		46.250000		52.563893		118.554738		1.636718
6195		46.250000		56.883039		116.584227		1.560223


6196		40.750000		98.470455		17.662672		0.454385


6197		41.250000		91.211611		22.870257		0.538422


6198		30.750000		52.886315		148.338038		1.830253
6199		30.750000		56.839731		148.058907		1.763794


6200		56.250000		94.365441		98.042008		1.115898
6201		56.250000		92.854351		99.159937		1.131337


6202		30.750000		90.748531		114.827847		1.222871
6203		30.750000		89.127385		113.309749		1.225758
6204		30.750000		53.834451		112.654907		1.572520


6205		15.250000		48.851544		177.642388		2.068197
6208		15.250000		14.820332		181.387796		3.795422
6209		15.250000		60.834084		173.822809		1.833425
6210		15.250000		25.819597		182.504587		2.883669


6211		41.250000		63.452167		26.662392		0.696595
6212		41.250000		144.118391		25.280630		0.450078


6213		41.250000		83.764564		23.959378		0.578764
6214		41.250000		70.966914		23.944176		0.628588


6215		8.250000		9.954066		168.139595		4.452565
6216		8.250000		39.662220		168.970178		2.236104
6217		8.250000		11.982130		165.877979		4.031143
6219		8.250000		42.024385		164.752684		2.144943
6220		8.250000		36.316721		165.775129		2.314631


6221		17.250000		20.842214		109.479114		2.490092
6222		17.250000		51.865723		103.913391		1.537771
6223		17.250000		59.325171		107.166718		1.460181
6224		17.250000		56.866151		110.757871		1.516200
6225		17.250000		22.438166		106.454595		2.366242


6237		55.750000		79.111523		29.638303		0.660138
6240		55.750000		143.657214		30.564491		0.497477
6241		55.750000		111.534908		30.606714		0.564977


6242		40.750000		78.532939		7.113257		0.322581
6243		40.750000		64.174315		9.814726		0.419169
6244		40.750000		50.468394		9.133902		0.455983


6245		61.250000		81.832664		63.213285		0.956789
6246		61.250000		38.435719		62.884265		1.392366
6247		61.250000		66.295522		61.722554		1.050340


6248		55.750000		52.887539		84.411934		1.385712
6249		56.250000		67.849079		84.674708		1.225401
6250		56.250000		77.086020		85.930720		1.158137


6251		40.750000		93.652979		12.522792		0.392296
6252		40.750000		78.672909		12.903038		0.434468


6253		61.250000		119.875733		40.925713		0.633746
6254		61.250000		113.126086		40.777651		0.651235
6255		61.250000		122.409956		38.941989		0.611763


6256		61.250000		93.939544		52.940572		0.817743
6257		61.250000		205.816423		52.836508		0.551917
6258		61.250000		42.440589		49.885851		1.180916
6259		61.250000		138.683144		53.474883		0.676410
6260		61.250000		47.000032		51.508250		1.140412


6261		40.750000		140.787173		15.825863		0.358730
6262		40.750000		111.278683		15.290981		0.396600


6263		30.250000		45.048890		106.999034		1.677398
6264		30.250000		40.952532		108.669533		1.772971
6265		30.750000		40.575788		104.942240		1.750679
6266		30.750000		80.193597		105.748853		1.250066
6267		30.750000		54.887756		106.705390		1.517910


6270		16.250000		47.987241		108.631493		1.635175
6271		16.250000		75.104744		107.486435		1.300147
6272		16.250000		71.533821		107.956122		1.335032
6273		16.250000		32.703664		108.072354		1.975758


6274		40.750000		44.305646		14.876719		0.622163
6275		40.750000		72.491142		16.690047		0.515189
6276		40.750000		56.634239		17.322499		0.593808

6277 missing
6281		35.750000		110.055647		55.854292		0.775007
6282		35.750000		92.633890		53.934148		0.830100
6284		35.750000		138.796374		55.053631		0.685153


6285		61.250000		41.518901		16.232685		0.674316
6286		71.750000		195.277023		16.251776		0.311700
6287		71.750000		119.666010		16.664921		0.403207


6288		40.750000		149.788781		4.225475		0.180257
6289		40.750000		152.949418		3.957419		0.172634


6290		71.750000		125.913857		32.540517		0.551871
6291		71.750000		62.215862		33.148313		0.792396


6292		71.750000		111.192118		65.730471		0.835300
6293		71.750000		73.984429		66.114678		1.027011


6294		40.750000		54.663303		10.030950		0.457016
6295		40.750000		115.006992		9.273241		0.302944
6296		40.750000		107.395666		9.121312		0.310899


6297		61.250000		146.319381		33.828920		0.516532
6298		61.250000		60.926147		33.053138		0.791196
6299		61.250000		131.279416		33.788876		0.544964


6300		61.250000		119.032942		40.662317		0.631392
6301		71.750000		193.697832		39.135972		0.487111
6302		71.750000		189.224411		41.128649		0.505226


6304		40.750000		110.423118		11.156129		0.339509
6305		40.750000		152.987654		12.554720		0.305985


6306		50.750000		39.073530		84.168134		1.600447
6307		51.250000		154.223892		81.203790		0.791357
6308		51.250000		110.335362		80.445986		0.931226


6309		71.750000		94.189014		54.089616		0.829843
6310		71.750000		33.417848		55.518984		1.411550


6311		40.750000		38.301739		7.810504		0.484154
6312		40.750000		62.517209		7.740085		0.378015


6313		71.750000		80.977230		37.363129		0.737698
6314		71.750000		77.080883		37.790512		0.760425


6315		71.750000		82.362509		76.465095		1.049142
6316		71.750000		81.364203		75.982579		1.052223


6317		40.750000		75.247513		15.797233		0.489851
6318		40.750000		88.783452		16.573173		0.461883


6322		45.750000		67.000036		114.156943		1.423048
6323		45.750000		49.100344		113.835914		1.659982


6325		20.250000		54.878283		134.567655		1.697955
6326		20.250000		43.691523		135.492326		1.909479
6327		20.250000		35.435416		131.574831		2.089411


6328		40.750000		58.764636		19.119739		0.611773
6329		40.750000		98.404600		19.229371		0.474113


6331		43.750000		158.640089		93.886805		0.838492
6332		43.750000		83.780219		92.812804		1.147193


6334		21.250000		58.434200		84.064320		1.302384
6335		21.250000		64.814685		85.211876		1.245031
6336		21.250000		69.248873		85.101799		1.203732
6337		21.250000		57.606255		87.943619		1.341713
6338		21.250000		65.118432		84.434171		1.236442

6339		11.250000		3.880318		123.848655		6.127669
6340		11.250000		33.601525		120.760517		2.055964
6341		11.250000		46.357289		122.668390		1.764374
6342		11.250000		53.002765		122.761896		1.650788
6343		11.250000		43.821774		119.773191		1.793261
6344		11.250000		13.422378		121.792103		3.267600
6347		11.250000		15.712320		119.338326		2.989537


6345		40.750000		139.994051		17.592262		0.382418
6346		40.750000		32.114279		16.805446		0.780383

6348		24.750000		61.665843		81.212274		1.246326
6349		24.250000		77.002941		83.851763		1.133235
6350		24.250000		73.726977		83.842565		1.158075
6351		24.250000		44.458004		78.884175		1.446564


6352		40.750000		68.167552		12.681320		0.461750
6353		40.750000		68.287304		11.815702		0.445321
6354		40.750000		150.471003		12.899095		0.313449


6355		55.750000		137.070542		37.494369		0.569816
6356		60.750000		205.473784		37.153179		0.464406
6357		60.750000		162.962048		36.852628		0.519360
6358		60.750000		92.960150		37.291152		0.691764


6359		71.250000		141.940271		22.652433		0.430015
6360		71.250000		103.210589		21.051575		0.486165
6363		40.750000		28.560558		2.731382		0.331839
6364		40.750000		75.007112		2.544432		0.197635
6365		40.750000		72.093404		1.115216		0.132585
6367		71.750000		85.318157		46.131673		0.796440
6368		71.750000		84.151578		46.907111		0.808653
6370		71.750000		70.736724		44.931642		0.863232
6371		40.750000		85.903761		6.587965		0.295362
6372		40.750000		99.518972		6.189605		0.265989
6373		40.750000		124.876286		7.484968		0.261386
6374		40.750000		53.360571		7.503294		0.400354
6375		60.750000		96.011540		54.289993		0.820764
6376		61.250000		148.668440		54.818753		0.662828
6377		61.250000		64.881658		55.294336		1.007686
6378		27.250000		86.067442		57.075900		0.883677
6379		27.250000		87.094952		56.291002		0.872388
6380		27.750000		95.298994		56.011443		0.832016
6381		27.750000		18.565291		56.748418		1.897420
6382		40.750000		74.903597		7.528482		0.339152
6383		40.750000		109.227167		7.203201		0.274719

6385		40.250000		79.787170		5.360117		0.278377
6386		40.750000		29.900194		4.437603		0.413809
6389		40.250000		64.153674		5.210475		0.306102


6387		71.250000		129.508352		39.290442		0.597802
6388		71.250000		106.036123		37.353777		0.644174
6397		71.750000		43.515662		37.824980		1.012000
6398		71.250000		70.758013		2.955287		0.221820=======see


6390		40.750000		59.643645		11.084594		0.460759
6391		40.750000		40.473701		12.051689		0.583222


6393		52.750000		18.908868		76.657058		2.198066
6394		52.750000		56.862030		78.516828		1.282902
6395		52.750000		71.900319		78.203720		1.138601
6396		52.750000		20.906048		79.276665		2.125983


6399		25.250000		15.570101		90.594249		2.623992
6400		25.250000		7.415652		95.585773		3.905529
6401		25.250000		3.782539		90.491070		5.320703
6402		25.250000		55.331835		92.047709		1.403062
6403		25.250000		64.615781		92.063204		1.298469
6404		25.250000		49.695775		92.295408		1.482478

6405		40.750000		61.195750		12.856388		0.491397
6406		40.750000		54.829109		12.362990		0.509084


6407		40.750000		55.085486		11.851331		0.500029
6408		40.750000		74.984667		11.604478		0.424089

6410		12.250000		8.367952		4.709137		0.813615
6411		12.250000		40.421924		82.662112		1.550786
6412		12.250000		30.280105		84.084360		1.807221
6413		13.250000		32.342692		79.702148		1.705566
6415		13.250000		43.283206		80.238098		1.479373
6416		13.250000		33.163536		82.152021		1.710017
6417		13.250000		25.438957		81.453974		1.944485


6419		71.750000		103.873520		77.432824		0.947354
6421		71.750000		80.450194		75.509807		1.063018
6422		71.750000		56.124091		73.798139		1.258202


6423		40.750000		25.545206		10.917070		0.701052
6425		40.750000		55.048417		11.077445		0.481060
6426		40.750000		31.591185		11.457861		0.645834


6427		40.750000		54.277924		16.789383		0.598762
6428		40.750000		60.912695		16.649360		0.562851


6429		40.750000		44.700529		112.226552		1.739947
6430		40.750000		67.296378		115.156729		1.436544
6431		40.750000		34.837056		109.149768		1.943841
6432		30.750000		63.303154		112.926106		1.456263
6433		20.250000		60.485170		115.005501		1.492603


6434		20.250000		63.867038		140.790356		1.615029
6435		18.250000		62.527332		141.661072		1.633150
6436		18.250000		37.866613		141.698640		2.098894


6439		40.750000		46.316374		18.378978		0.676082
6440		41.250000		54.721354		19.633741		0.642952


6441		40.750000		49.601476		18.891993		0.666580
6442		40.750000		66.892804		19.249212		0.579399

6443		9.750000		29.776816		130.964845		2.273356
6444		9.750000		33.108030		128.817443		2.138583
6445		9.750000		31.283367		130.128858		2.210979
6446		9.750000		28.405504		129.969570		2.319129
6447		9.750000		28.711667		128.220663		2.291025
6448		9.750000		32.318904		130.347191		2.177221

6451		61.250000		65.185902		40.262373		0.852078
6452		61.750000		76.652562		41.838970		0.801048
6453		61.750000		78.929503		2.282572		0.184384


6454		41.250000		152.658675		5.476772		0.202948
6455		40.750000		35.532260		0.048455		0.039563


6456		41.250000		106.369222		9.529042		0.321590


6459		66.750000		113.906107		63.587907		0.820267
6460		66.750000		10.109714		62.075784		2.720242
6461		56.250000		120.717671		65.380112		0.804378
6462		49.250000		109.005749		64.904238		0.840841
6463		35.750000		13.121186		68.454063		2.474558
6464		35.750000		94.288598		66.716625		0.911322


6465		37.750000		116.033462		86.107082		0.937707
6466		37.750000		98.411203		83.537997		1.002903
6467		37.750000		73.460354		83.954962		1.163687


6468		40.750000		63.734719		13.545638		0.492813
6469		40.750000		17.734845		13.063951		0.917475
6470		40.750000		73.264584		11.608225		0.425507


6471		40.750000		61.471757		13.058939		0.494111
6472		40.750000		80.085310		12.710874		0.427090


6473		19.250000		36.767768		84.712280		1.648476
6474		19.250000		7.349520		84.484060		3.681931
6475		19.250000		48.912953		86.537766		1.444555
6476		19.250000		48.781923		87.802049		1.457107
6477		19.250000		48.714919		87.276941		1.453657
6478		19.250000		48.992568		86.722143		1.444918
6479		19.250000		44.587894		83.272982		1.484181


6486		61.250000		102.987826		86.732541		0.988730


6487		40.750000		56.472388		11.124847		0.476427

6488		40.750000		49.434862		19.360537		0.667803

6489		61.250000		86.308210		141.843975		1.391614


6490		42.750000		72.649962		168.241321		1.657268
6491		42.750000		17.667980		175.300001		3.430174
6493		42.750000		72.969280		171.609177		1.670009


6494		40.750000		62.439840		24.257220		0.666020


6495		40.750000		70.068041		23.970071		0.626521


6496		20.250000		23.293740		165.144734		2.886303
6497		20.250000		59.760094		168.540436		1.820543
6498		20.250000		47.955091		169.461237		2.037970
6499		20.250000		36.733229		169.521017		2.328825


6500		61.250000		32.489363		143.177712		2.285511
6501		66.250000		40.734684		134.966370		1.986196


6502		40.750000		70.302716		21.376530		0.592707


6503		40.750000		44.881543		34.568736		0.939018
6504		40.750000		21.603528		34.713465		1.356367


6506		35.750000		22.160865		223.604006		3.456669
6507		35.750000		90.497825		232.713973		1.745135


6509		18.250000		43.741289		276.278188		2.728782
6510		18.250000		29.177377		274.138569		3.328152


6512		40.750000		43.490719		37.014375		0.990756


6513		40.750000		42.261547		35.428473		0.989387


6514		10.250000		16.243761		243.182848		4.197177
6515		10.250000		31.096616		250.781343		3.081250
6516		10.250000		11.977933		250.657554		4.963759
6517		10.250000		31.277694		244.991592		3.036645


6518		61.250000		24.963380		61.937951		1.722827
6519		66.250000		121.513325		57.037852		0.751035
6520		66.250000		51.456448		59.100354		1.174804


6521		40.750000		102.323811		9.041762		0.318779


6522		40.750000		86.128485		4.126462		0.234557
6523		40.750000		108.390529		4.687982		0.222859


6524		66.250000		145.410221		30.602047		0.499230
6525		66.250000		118.855028		29.961413		0.546381
6526		66.250000		101.472106		30.492821		0.596553


6527		61.250000		77.726732		43.449121		0.819539
6528		61.250000		184.852470		42.721947		0.526960
6529		61.250000		128.810048		42.630399		0.630593


6531		40.750000		127.828224		6.505996		0.241961
6532		40.750000		57.990029		5.043243		0.316286


6533		40.750000		66.664491		11.817891		0.452365
6534		40.750000		45.907009		10.882769		0.523144


6535		35.750000		111.183535		81.160974		0.933981
6536		35.750000		100.525567		80.205299		0.976445


6537		45.750000		61.400640		232.975388		2.131767


6538		40.750000		36.079300		37.074188		1.088184


6539		40.750000		35.419143		44.257310		1.205425


6541		25.250000		55.768346		292.530554		2.506839


6542		13.250000		30.813197		326.300729		3.529587
6543		13.250000		44.426655		329.397392		2.953049

6544		40.750000		45.535923		48.193011		1.106862


6545		70.250000		108.924066		124.929024		1.173353


6546		39.750000		50.953553		19.403781		0.661471


6547		39.750000		53.508657		26.851647		0.761691


6548		44.750000		45.389616		166.080057		2.097161
6549		44.750000		62.183613		168.381052		1.803991


6550		24.750000		63.210603		206.007254		1.961062
6551		24.750000		57.115803		204.202550		2.054831

6552		40.750000		67.029526		31.024684		0.728381


7593		51.250000		81.639550		4.454308		0.251873
7594		51.250000		184.426957		0.146583		0.030400(see these)
7595		51.250000		100.868788		4.296793		0.222554
7596		51.250000		53.989586		0.080762		0.041705
7597		51.250000		127.458692		0.102628		0.030598


7599		40.750000		6.023785		1.911266		0.604395 (junk)


7600		40.750000		17.582249		0.000000		0.000000 (why low yield)
7601		40.750000		34.400104		0.267745		0.094662
7602		40.750000		102.380456		0.281134		0.056227
7603		41.250000		113.193429		0.335723		0.058442
7604		41.250000		49.955306		0.593587		0.116976


7605		41.250000		135.334949		1.519283		0.113005
7606		41.250000		117.641206		1.228046		0.108971
7607		41.250000		47.340914		1.387668		0.182604


7608		51.250000		178.492045		12.611916		0.285897
7609		51.250000		180.374895		13.015776		0.288919
7610		51.750000		111.299472		12.465631		0.359927


7611		51.250000		158.107150		12.176305		0.301017
7612		51.250000		128.172828		12.761869		0.342269
7613		51.250000		168.696956		10.018801		0.264340
7614		51.250000		165.790774		10.455226		0.272393
7615		51.750000		173.241275		10.211720		0.263380
7616		51.250000		55.725225		10.551600		0.472000


7617		41.250000		138.986675		1.561994		0.113170
7618		41.250000		151.259331		1.531320		0.107411
7619		41.250000		106.416286		1.386817		0.121867


7620		41.250000		56.126408		0.336319		0.082796
7621		41.250000		39.132772		0.138864		0.063715
7622		41.250000		140.947802		0.135954		0.033219
7623		41.250000		141.567695		0.266677		0.046422


7625		32.750000		107.558535		2.023282		0.149260
7626		32.750000		116.734814		2.566812		0.161374
7627		32.750000		87.800647		5.304506		0.267492
7628		32.750000		103.373197		2.199719		0.158751
7629		32.750000		97.422733		4.315607		0.229049
7630		32.750000		109.223144		4.798135		0.228095
7631		32.750000		113.489364		2.408022		0.158522
7632		32.750000		115.559512		2.974331		0.174583
7633		32.750000		106.654989		2.873248		0.178621
7634		32.750000		120.893720		2.960638		0.170295


7635		25.750000		80.208663		8.830283		0.356725
7636		25.250000		89.157849		8.772674		0.337224
7637		25.250000		29.589217		7.616658		0.545440


7638		40.750000		101.222998		0.868737		0.099488
7639		40.750000		34.928201		0.610834		0.142016


7640		40.750000		52.414055		2.776263		0.245870
7641		40.750000		102.829667		2.078268		0.151877


7642		22.250000		79.526358		23.825583		0.586679
7643		22.250000		69.402488		25.749163		0.652872
7644		22.250000		80.884863		20.662804		0.541745
7645		22.250000		35.430218		21.909413		0.842826


7646		20.250000		64.072011		19.957710		0.602707
7647		20.250000		66.754680		23.433060		0.639784
7648		20.250000		71.290438		18.317248		0.547394
7649		20.250000		65.882582		24.237207		0.655000
7650		20.250000		69.650395		16.908734		0.532113
7651		23.250000		77.142578		21.391770		0.570295
7652		24.250000		79.540160		14.507196		0.462943 (see)


7654		40.750000		128.858831		1.883726		0.129528
7655		40.750000		112.842652		2.217200		0.150168


7657		40.750000		124.932938		0.789042		0.085584
7658		40.750000		126.593215		0.419121		0.061965
7659		40.750000		28.965094		0.240234		0.098075
7660		40.750000		59.357005		0.996337		0.139515


7661		13.750000		48.752184		3.739939		0.300642
7662		13.750000		47.716658		7.425276		0.428164
7663		13.750000		50.396140		2.016460		0.217125
7666		13.750000		19.472452		6.866765		0.644547
7667		13.750000		27.497749		2.474183		0.325579
7668		13.250000		45.923788		2.208952		0.237852
7669		13.250000		46.787796		5.858546		0.383806
7670		13.250000		43.550592		7.644673		0.454429


7671		51.250000		151.477470		30.373303		0.489447
7672		51.250000		177.768583		30.417680		0.452136


7673		41.250000		129.569841		4.692283		0.204157
7674		41.250000		60.156455		4.213881		0.283939


7675		41.250000		110.240102		4.985529		0.227498
7676		41.250000		132.066132		5.708377		0.222409
7677		41.250000		57.441568		4.921009		0.313116


7679		31.750000		110.549465		36.171372		0.622466
7680		31.750000		101.484367		34.721478		0.636556
7681		31.750000		105.173716		30.817812		0.589094
7682		31.750000		105.414620		38.320875		0.656113


7684		17.250000		57.236308		25.516005		0.725851
7685		17.250000		56.504377		27.341608		0.755997
7686		17.250000		56.189473		21.136132		0.666553
7687		17.250000		59.439526		30.139571		0.773891
7688		17.250000		47.930188		27.562922		0.824152
7689		17.250000		68.861459		24.482131		0.648206
7690		17.250000		24.948545		36.774585		1.319706
7692		17.250000		30.003504		27.530236		1.041103


7694		41.250000		188.757228		3.843931		0.153176
7695		41.250000		128.853548		3.925357		0.187347


7697		41.250000		64.434611		6.027978		0.328731
7698		41.250000		75.768545		8.462176		0.359199


7699		30.750000		107.349920		56.626832		0.792274
7702		30.750000		103.991033		52.296745		0.773579
7703		30.750000		15.363630		56.062994		2.083925


7706		17.250000		61.889157		58.097573		1.052240
7707		17.250000		53.775880		58.270604		1.130509
7708		17.250000		57.251889		55.273531		1.067104
7709		17.250000		59.786967		63.518756		1.119414
7710		17.250000		30.324673		57.930704		1.501153


7711		40.750000		114.209316		8.290557		0.289298
7712		40.750000		58.032381		6.551252		0.360771


7713		40.750000		38.234435		3.880396		0.344329
7714		40.750000		39.395992		5.893620		0.418050
7715		40.750000		101.218342		5.983648		0.262780


7716		8.750000		32.138319		46.203722		1.299967
7717		8.750000		34.085350		50.317836		1.317216
7718		8.750000		37.813767		51.528062		1.265469
7719		8.750000		30.861952		50.584382		1.387959
7720		8.750000		31.883972		48.061821		1.331204
7721		9.250000		35.433909		42.085281		1.181989
7722		9.250000		30.884389		41.581896		1.258758 (see)


7723		51.750000		106.861919		0.021540		0.015231

7724		51.750000		102.770087		0.000000		0.000000 (see)

7725		41.250000		52.491772		0.000000		0.000000

7727		41.250000		144.591457		1.508433		0.109650
7728		41.250000		97.051272		1.588274		0.137334


7729		51.750000		34.141053		7.394737		0.501410
7730		51.750000		157.694602		8.082131		0.243907
7733		51.250000		119.487657		6.825260		0.257465


7735		50.750000		154.704941		13.984387		0.325240
7736		50.750000		177.695188		15.704952		0.321599


7737		50.750000		144.579763		22.999017		0.431664
7738		51.250000		154.685848		23.329552		0.420386
7739		50.750000		16.711750		19.816169		1.178470
7740		50.750000		180.614051		23.435576		0.389836

7741		50.750000		161.057476		13.760546		0.313713
7742		41.250000		23.772113		7.884532		0.616619
7743		51.250000		138.491876		11.079227		0.303597


7747		40.250000		65.145279		1.359188		0.154145
7748		40.250000		153.370831		3.321007		0.157034
7749		40.250000		47.391923		3.946518		0.307937


7750		40.250000		42.335169		2.529665		0.261263
7751		40.250000		138.709260		2.499460		0.143472
7752		40.250000		160.120145		3.322767		0.153966


7753		50.750000		47.049389		6.905464		0.413790
7754		50.750000		176.031996		9.384114		0.249380
7755		50.750000		88.578349		9.041377		0.345076


7757		37.750000		142.403217		18.905923		0.396507
7758		37.750000		178.387377		19.093486		0.356018
7759		37.750000		138.526901		18.926322		0.402233


7760		50.750000		110.355840		0.039225		0.020256

7762		40.750000		50.160278		0.000000		0.000000

7763		50.750000		98.868277		0.011645		0.011645

7765		20.250000		64.833440		18.206610		0.568540
7766		19.750000		57.621015		17.804704		0.596313


7768		17.750000		65.027955		26.555872		0.686930
7769		17.750000		43.286497		25.886426		0.831270
7770		17.750000		30.387012		22.340075		0.921681
7771		17.750000		33.680613		27.085502		0.963964


7772		39.750000		123.937669		3.311740		0.175645


7773		39.250000		115.158374		5.778653		0.239584
