run TLT Err Rate Peak current (3 uA)
6331	0.97925	0.00076	501.20691	43.75000
6332	0.97822	0.00108	501.12112	43.75000
6334	0.98124	0.00084	483.15050	21.25000
6335	0.98203	0.00078	483.35115	21.25000
6336	0.98250	0.00074	482.83296	21.25000
6337	0.98203	0.00082	484.13250	21.25000
6338	0.98213	0.00077	483.46627	21.25000
6339	0.98084	0.00238	487.90250	11.25000
6340	0.98152	0.00079	484.62488	11.25000
6341	0.98263	0.00066	487.69177	11.25000
6342	0.98253	0.00062	488.68675	11.25000
6343	0.98393	0.00065	489.15843	11.25000
6344	0.98452	0.00115	489.43796	11.25000
6345	0.99001	0.00055	280.87036	40.75000
6346	0.98962	0.00116	280.79045	40.75000
6347	0.98123	0.00118	490.19397	11.25000
6348	0.98020	0.00090	477.31398	24.75000
6349	0.98269	0.00075	477.63961	24.25000
6350	0.98092	0.00080	476.93591	24.25000
6351	0.98221	0.00100	476.78926	24.25000
6352	0.99510	0.00055	108.90058	40.75000
6353	0.99575	0.00052	108.80444	40.75000
6354	0.99505	0.00037	108.31734	40.75000
6355	0.97968	0.00125	457.36986	55.75000
6356	0.97774	0.00082	496.81593	60.75000
6357	0.97826	0.00091	496.75743	60.75000
6358	0.97586	0.00127	496.89237	60.75000
6359	0.98822	0.00081	141.53755	71.25000
6360	0.98711	0.00096	141.66440	71.25000
6363	0.99812	0.00052	12.85469	40.75000
6364	0.99842	0.00030	12.74602	40.75000
6365	0.99840	0.00030	12.85136	40.75000
6367	0.98558	0.00112	279.20756	71.75000
6368	0.98518	0.00114	279.08308	71.75000
6370	0.98177	0.00139	279.06000	71.75000
6371	0.99842	0.00028	24.29167	40.75000
6372	0.99753	0.00032	24.36020	40.75000
6373	0.99752	0.00029	47.28705	40.75000
6374	0.99718	0.00047	47.18036	40.75000
6375	0.97747	0.00121	482.60704	60.75000
6376	0.97734	0.00098	482.85424	61.25000
6377	0.97849	0.00144	483.21069	61.25000
6378	0.98207	0.00076	450.74992	27.25000
6379	0.98204	0.00076	451.07434	27.25000
6380	0.98176	0.00073	452.46240	27.75000
6381	0.98354	0.00158	452.55019	27.75000
6382	0.99590	0.00049	92.04857	40.75000
6383	0.99531	0.00044	92.26106	40.75000
6385	0.99785	0.00033	34.77552	40.25000
6386	0.99650	0.00070	35.17006	40.75000
6387	0.98183	0.00101	326.61665	71.25000
6388	0.97998	0.00119	326.64020	71.25000
6389	0.99809	0.00035	35.41354	40.25000
6390	0.99723	0.00044	71.16029	40.75000
6391	0.99580	0.00066	71.24518	40.75000
6393	0.97944	0.00241	510.41509	52.75000
6394	0.97705	0.00147	511.44079	52.75000
6395	0.97927	0.00124	511.53662	52.75000
6396	0.97976	0.00226	511.79025	52.75000
6397	0.98402	0.00166	327.32608	71.75000
6398	0.98328	0.00134	327.06727	71.25000
6399	0.97810	0.00197	511.97007	25.25000
6400	0.97746	0.00280	511.49694	25.25000
6401	0.97949	0.00381	511.59900	25.25000
6402	0.98150	0.00094	511.28881	25.25000
6403	0.98017	0.00090	511.90303	25.25000
6404	0.98112	0.00100	511.60246	25.25000
6405	0.99521	0.00058	140.88088	40.75000
6406	0.99467	0.00064	140.93479	40.75000
6407	0.98924	0.00090	265.10728	40.75000
6408	0.99173	0.00069	265.04661	40.75000
6410	0.98203	0.00164	482.97642	12.25000
6411	0.98334	0.00072	481.00048	12.25000
6412	0.98264	0.00085	481.49540	12.25000
6413	0.98141	0.00089	519.75357	13.25000
6415	0.98267	0.00074	520.51049	13.25000
6416	0.98227	0.00085	519.42166	13.25000
6417	0.98008	0.00104	522.65748	13.25000
6419	0.96992	0.00159	466.22068	71.75000
6421	0.97326	0.00157	466.68693	71.75000
6422	0.97365	0.00190	466.17496	71.75000
6423	0.99701	0.00075	44.35918	40.75000
6425	0.99699	0.00051	44.42198	40.75000
6426	0.99754	0.00060	44.41662	40.75000
6427	0.99534	0.00060	86.62769	40.75000
6428	0.99570	0.00056	86.35662	40.75000
6429	0.97643	0.00148	530.09584	40.75000
6430	0.97543	0.00124	530.33843	40.75000
6431	0.97525	0.00173	530.37993	40.75000
6432	0.98105	0.00097	401.36743	30.75000
6433	0.98832	0.00064	269.66317	20.25000
6434	0.97897	0.00083	525.60791	20.25000
6435	0.98116	0.00075	475.18065	18.25000
6436	0.98061	0.00098	475.42434	18.25000
6439	0.99247	0.00084	165.68978	40.75000
6440	0.99306	0.00073	166.12085	41.25000
6441	0.98911	0.00095	308.04895	40.75000
6442	0.98730	0.00089	308.01069	40.75000
6443	0.98361	0.00073	478.17324	9.75000
6444	0.98316	0.00071	482.35841	9.75000
6445	0.98353	0.00072	480.32549	9.75000
6446	0.98256	0.00078	482.01659	9.75000
6447	0.98181	0.00079	481.43780	9.75000
6448	0.98372	0.00070	480.75224	9.75000
6451	0.98183	0.00133	230.50444	61.25000
6452	0.98173	0.00123	230.60655	61.75000
6453	0.98197	0.00120	230.64587	61.75000
6454	0.99754	0.00026	23.66385	41.25000
6455	0.99714	0.00057	23.34970	40.75000
6456	0.99624	0.00039	41.08702	41.25000
6459	0.97410	0.00127	447.71702	66.75000
6460	0.97527	0.00418	446.37644	66.75000
6461	0.97809	0.00105	380.33541	56.25000
6462	0.98240	0.00090	333.02522	49.25000
6463	0.98442	0.00210	243.82382	35.75000
6464	0.98571	0.00074	243.28581	35.75000
6465	0.97653	0.00089	489.92324	37.75000
6466	0.97682	0.00096	489.80624	37.75000
6467	0.97811	0.00107	490.05992	37.75000
6468	0.99684	0.00046	74.97351	40.75000
6469	0.99650	0.00090	74.93499	40.75000
6470	0.99547	0.00051	74.93205	40.75000
6471	0.99390	0.00064	140.20002	40.75000
6472	0.99406	0.00056	140.27498	40.75000
6473	0.98029	0.00103	493.14061	19.25000
6474	0.98011	0.00231	491.95886	19.25000
6475	0.98064	0.00089	492.64323	19.25000
6476	0.98202	0.00085	493.45212	19.25000
6477	0.98161	0.00087	492.72766	19.25000
6478	0.98044	0.00089	492.87653	19.25000
6479	0.98064	0.00093	493.06167	19.25000
6486	0.98599	0.00093	191.76963	61.25000
6487	0.99843	0.00034	19.64700	40.75000
6488	0.99750	0.00046	35.68740	40.75000
6489	0.98498	0.00103	359.83103	61.25000
6490	0.97882	0.00113	485.24569	42.75000
6491	0.98297	0.00204	484.31825	42.75000
6493	0.97908	0.00112	484.32537	42.75000
6494	0.99648	0.00049	66.04807	40.75000
6495	0.99530	0.00053	121.41138	40.75000
6496	0.98266	0.00124	447.87591	20.25000
6497	0.98191	0.00080	449.32384	20.25000
6498	0.98311	0.00086	451.26880	20.25000
6499	0.98372	0.00096	449.66071	20.25000
6500	0.97889	0.00235	425.11265	61.25000
6501	0.97597	0.00245	460.09302	66.25000
6502	0.99741	0.00040	50.73166	40.75000
6503	0.99577	0.00064	96.33905	40.75000
6504	0.99544	0.00093	96.68412	40.75000
6506	0.97939	0.00186	489.00782	35.75000
6507	0.97816	0.00094	489.95280	35.75000
6509	0.98226	0.00088	490.91485	18.25000
6510	0.98484	0.00099	490.79352	18.25000
6512	0.99345	0.00082	179.19597	40.75000
6513	0.99567	0.00068	317.79628	40.75000
6514	0.98472	0.00099	493.13076	10.25000
6515	0.98274	0.00076	497.57082	10.25000
6516	0.98298	0.00122	499.44466	10.25000
6517	0.98238	0.00076	497.79050	10.25000
6518	0.97730	0.00241	426.19560	61.25000
6519	0.97222	0.00124	462.06481	66.25000
6520	0.97230	0.00196	461.45496	66.25000
6521	0.99685	0.00036	45.08779	40.75000
6522	0.99669	0.00041	28.16643	40.75000
6523	0.99732	0.00033	28.20419	40.75000
6524	0.97784	0.00101	298.95245	66.25000
6525	0.97845	0.00112	298.62004	66.25000
6526	0.97766	0.00123	299.00782	66.25000
6527	0.97158	0.00150	475.55793	61.25000
6528	0.97167	0.00098	475.38947	61.25000
6529	0.97252	0.00115	475.42223	61.25000
6531	0.99656	0.00033	46.94968	40.75000
6532	0.99627	0.00052	47.02206	40.75000
6533	0.99385	0.00063	87.50338	40.75000
6534	0.99453	0.00071	87.80399	40.75000
6535	0.97784	0.00085	489.15125	35.75000
6536	0.97501	0.00096	488.94084	35.75000
6537	0.97480	0.00138	485.21281	45.75000
6538	0.99647	0.00064	68.31124	40.75000
6539	0.99369	0.00086	124.47783	40.75000
6541	0.97953	0.00098	503.21036	25.25000
6542	0.98077	0.00092	481.11765	13.25000
6543	0.98285	0.00072	478.80200	13.25000
6544	0.98857	0.00105	220.49135	40.75000
6545	0.97234	0.00140	438.26524	70.25000
6546	0.99688	0.00050	37.40196	39.75000
6547	0.99659	0.00051	61.97544	39.75000
6548	0.97382	0.00162	482.59758	44.75000
6549	0.97410	0.00138	481.87971	44.75000
6550	0.97972	0.00090	482.63266	24.75000
6551	0.97815	0.00099	491.56036	24.75000
6552	0.99498	0.00056	109.91706	40.75000
7593	0.99231	0.00072	91.94502	51.25000
7594	0.99190	0.00048	91.68147	51.25000
7595	0.99185	0.00066	91.63645	51.25000
7596	0.99186	0.00090	91.68578	51.25000
7597	0.99057	0.00064	91.69535	51.25000
7599	0.99932	0.00068	11.59174	40.75000
7600	0.99761	0.00075	11.64060	40.75000
7601	0.99925	0.00031	11.65940	40.75000
7602	0.99853	0.00025	11.63325	40.75000
7603	0.99899	0.00020	11.67022	41.25000
7604	0.99801	0.00042	11.67315	41.25000
7605	0.99791	0.00026	22.06162	41.25000
7606	0.99865	0.00022	22.03613	41.25000
7607	0.99855	0.00036	22.08702	41.25000
7608	0.98852	0.00058	182.28172	51.25000
7609	0.98928	0.00056	182.33497	51.25000
7610	0.98916	0.00074	180.00155	51.75000
7611	0.98230	0.00077	372.04547	51.25000
7612	0.98327	0.00084	372.27199	51.25000
7613	0.98193	0.00075	372.44238	51.25000
7614	0.98196	0.00076	372.51955	51.25000
7615	0.98068	0.00077	373.21369	51.75000
7616	0.98026	0.00136	372.22890	51.25000
7617	0.99746	0.00028	43.56925	41.25000
7618	0.99720	0.00028	43.54660	41.25000
7619	0.99763	0.00030	43.51286	41.25000
7620	0.99670	0.00050	86.40943	41.25000
7621	0.99668	0.00063	86.55792	41.25000
7622	0.99624	0.00034	86.68242	41.25000
7623	0.99645	0.00033	86.77865	41.25000
7625	0.98068	0.00078	498.72404	32.75000
7626	0.98056	0.00075	498.82436	32.75000
7627	0.98024	0.00087	498.61110	32.75000
7628	0.97981	0.00081	499.00400	32.75000
7629	0.98095	0.00081	498.86843	32.75000
7630	0.97962	0.00079	498.66522	32.75000
7631	0.97952	0.00078	498.73217	32.75000
7632	0.97893	0.00078	498.59381	32.75000
7633	0.98092	0.00077	498.70161	32.75000
7634	0.97951	0.00075	498.48510	32.75000
7635	0.99368	0.00045	101.20904	25.75000
7636	0.99394	0.00042	100.91214	25.25000
7637	0.99376	0.00074	100.69631	25.25000
7638	0.99798	0.00029	29.85541	40.75000
7639	0.99796	0.00049	29.85105	40.75000
7640	0.99695	0.00050	61.57213	40.75000
7641	0.99688	0.00036	61.21207	40.75000
7642	0.99079	0.00051	190.91120	22.25000
7643	0.99173	0.00052	190.54393	22.25000
7644	0.99150	0.00049	190.27338	22.25000
7645	0.99142	0.00074	189.71167	22.25000
7646	0.98444	0.00071	363.61270	20.25000
7647	0.98691	0.00064	363.33007	20.25000
7648	0.98742	0.00060	364.01918	20.25000
7649	0.98596	0.00066	364.56527	20.25000
7650	0.98590	0.00065	364.94924	20.25000
7651	0.98456	0.00069	418.29357	23.25000
7652	0.98259	0.00074	436.78097	24.25000
7654	0.99497	0.00041	123.97358	40.75000
7655	0.99510	0.00043	124.01780	40.75000
7657	0.99146	0.00054	241.64093	40.75000
7658	0.99107	0.00055	241.60332	40.75000
7659	0.99325	0.00102	241.57831	40.75000
7660	0.99070	0.00080	241.07882	40.75000
7661	0.98126	0.00073	496.93876	13.75000
7662	0.98316	0.00070	495.72165	13.75000
7663	0.98259	0.00069	496.46002	13.75000
7666	0.98285	0.00111	495.08087	13.75000
7667	0.98223	0.00095	495.12043	13.75000
7668	0.98429	0.00068	479.60326	13.25000
7669	0.98262	0.00071	481.69269	13.25000
7670	0.98306	0.00073	481.94735	13.25000
7671	0.97620	0.00091	440.85434	51.25000
7672	0.97574	0.00084	441.20317	51.25000
7673	0.99638	0.00034	52.06494	41.25000
7674	0.99732	0.00043	52.06748	41.25000
7675	0.99500	0.00044	90.72617	41.25000
7676	0.99514	0.00039	90.69921	41.25000
7677	0.99556	0.00057	90.68526	41.25000
7678	0.99524	0.00337	102.55447	6.75000
7679	0.97896	0.00083	501.45609	31.75000
7680	0.97870	0.00082	501.54177	31.75000
7681	0.97730	0.00084	501.56304	31.75000
7682	0.97783	0.00083	500.68999	31.75000
7684	0.97881	0.00081	520.97430	17.25000
7685	0.98000	0.00078	513.90889	17.25000
7686	0.97950	0.00080	514.51886	17.25000
7687	0.98113	0.00074	514.35778	17.25000
7688	0.98110	0.00083	514.82088	17.25000
7689	0.98018	0.00071	520.83973	17.25000
7690	0.97967	0.00119	517.88426	17.25000
7692	0.98138	0.00104	515.80747	17.25000
7694	0.99234	0.00041	166.54008	41.25000
7695	0.99276	0.00049	166.82469	41.25000
7697	0.99491	0.00058	93.82124	41.25000
7698	0.99561	0.00049	93.87741	41.25000
7699	0.97932	0.00078	456.68119	30.75000
7702	0.97883	0.00080	456.77248	30.75000
7703	0.97855	0.00209	458.40718	30.75000
7706	0.98043	0.00075	498.84040	17.25000
7707	0.98003	0.00081	498.50054	17.25000
7708	0.97954	0.00080	498.78946	17.25000
7709	0.97975	0.00078	498.65807	17.25000
7710	0.98132	0.00105	499.25920	17.25000
7711	0.99230	0.00054	175.63267	40.75000
7712	0.99242	0.00074	175.54726	40.75000
7713	0.98905	0.00110	323.95914	40.75000
7714	0.98733	0.00116	323.46393	40.75000
7715	0.98628	0.00075	322.72639	40.75000
7716	0.98290	0.00070	485.78366	8.75000
7717	0.98327	0.00067	484.34406	8.75000
7718	0.98304	0.00064	483.53689	8.75000
7719	0.98290	0.00071	483.89793	8.75000
7720	0.98276	0.00070	486.21300	8.75000
7721	0.98121	0.00070	492.36148	9.25000
7722	0.98216	0.00073	496.76916	9.25000
7723	0.99341	0.00057	21.17207	51.75000
7724	0.99232	0.00063	46.42279	51.75000
7725	0.99791	0.00041	6.11664	41.25000
7727	0.99807	0.00024	20.62578	41.25000
7728	0.99786	0.00031	20.66382	41.25000
7729	0.99216	0.00112	70.56807	51.75000
7730	0.99162	0.00053	70.73043	51.75000
7733	0.99163	0.00061	70.02770	51.25000
7735	0.98734	0.00065	165.75991	50.75000
7736	0.98849	0.00058	165.52096	50.75000
7737	0.98351	0.00077	323.31569	50.75000
7738	0.98213	0.00078	325.92517	51.25000
7739	0.98052	0.00249	323.24222	50.75000
7740	0.98275	0.00070	322.39187	50.75000
7741	0.98956	0.00058	135.73433	50.75000
7742	0.99084	0.00187	109.97804	41.25000
7743	0.98983	0.00062	136.66578	51.25000
7747	0.99776	0.00038	37.85059	40.25000
7748	0.99713	0.00028	37.71699	40.25000
7749	0.99751	0.00046	37.61927	40.25000
7750	0.99716	0.00053	72.74240	40.25000
7751	0.99658	0.00032	73.03838	40.25000
7752	0.99643	0.00030	73.07900	40.25000
7753	0.98295	0.00136	278.27852	50.75000
7754	0.98545	0.00065	278.53469	50.75000
7755	0.98662	0.00089	278.78797	50.75000
7757	0.97991	0.00073	483.36774	37.75000
7758	0.98049	0.00065	483.40887	37.75000
7759	0.97904	0.00076	483.34452	37.75000
7760	0.99125	0.00064	57.63803	50.75000
7762	0.99832	0.00038	8.50527	40.75000
7763	0.99460	0.00053	28.14866	50.75000
7765	0.99543	0.00038	69.28040	20.25000
7766	0.99512	0.00041	68.14288	19.75000
7768	0.99406	0.00041	120.50823	17.75000
7769	0.99404	0.00050	120.29692	17.75000
7770	0.99279	0.00066	120.14063	17.75000
7771	0.99294	0.00062	119.87058	17.75000
7772	0.99779	0.00027	45.69664	39.75000
7773	0.99605	0.00037	91.92189	39.25000
7774	0.99549	0.00054	92.73107	39.75000
7775	0.98636	0.00062	324.86196	23.25000
7776	0.98638	0.00066	325.27194	23.25000
7777	0.98628	0.00061	325.74611	23.25000
7778	0.99346	0.00045	146.14957	20.25000
7779	0.99249	0.00049	146.15334	20.25000
7781	0.98981	0.00058	286.26898	19.25000
7782	0.98895	0.00053	286.16074	19.25000
7783	0.98172	0.00076	489.34035	17.25000
7784	0.98148	0.00074	489.42706	17.25000
7785	0.98204	0.00072	491.11444	17.25000
7786	0.98101	0.00077	493.47032	17.25000
7787	0.98018	0.00097	495.04489	17.25000
7790	0.99342	0.00057	187.26982	40.75000
7791	0.99365	0.00135	186.91833	40.75000
7792	0.99121	0.00075	186.95902	40.75000
7793	0.99730	0.00033	27.26844	40.75000
7794	0.99769	0.00031	27.27211	40.75000
