Run  boiling faddeadtimeCorr hcerEff hcerEffErr
7593	0.98709	0.99533	0.96620	0.00168
7594	0.98678	0.99522	0.98256	0.00182
7595	0.98703	0.99531	0.98350	0.00243
7596	0.98708	0.99533	0.98234	0.00344
7597	0.98764	0.99554	0.98268	0.00221
7599	0.98937	0.99938	1.00000	0.00000
7600	0.98939	0.99939	1.00000	0.00000
7601	0.98948	0.99939	0.99088	0.00908
7602	0.98950	0.99939	0.97109	0.00909
7603	0.98977	0.99941	0.97562	0.00768
7604	0.98936	0.99938	1.00000	0.00000
7605	0.98943	0.99887	0.97687	0.00729
7606	0.98946	0.99888	0.98668	0.00592
7607	0.98938	0.99887	0.97043	0.01489
7608	0.98673	0.99074	0.97787	0.00212
7609	0.98670	0.99072	0.97853	0.00207
7610	0.98696	0.99100	0.97859	0.00275
7611	0.98687	0.98151	0.97421	0.00241
7612	0.98698	0.98167	0.97897	0.00249
7613	0.98678	0.98138	0.97870	0.00218
7614	0.98682	0.98145	0.97479	0.00236
7615	0.98673	0.98132	0.97853	0.00215
7616	0.98681	0.98143	0.98280	0.00348
7617	0.98934	0.99780	0.97978	0.00650
7618	0.98934	0.99780	0.98284	0.00578
7619	0.98928	0.99779	0.98861	0.00570
7620	0.98944	0.99571	0.98633	0.00863
7621	0.98944	0.99571	0.99162	0.00834
7622	0.98936	0.99568	0.97705	0.00691
7623	0.98930	0.99566	0.97794	0.00729
7625	0.99144	0.97512	0.97777	0.00283
7626	0.99143	0.97509	0.98024	0.00259
7627	0.99143	0.97507	0.98285	0.00283
7628	0.99140	0.97500	0.98452	0.00245
7629	0.99147	0.97518	0.98363	0.00262
7630	0.99141	0.97503	0.97342	0.00313
7631	0.99141	0.97502	0.98370	0.00239
7632	0.99141	0.97502	0.98383	0.00234
7633	0.99139	0.97496	0.97793	0.00283
7634	0.99139	0.97494	0.97962	0.00266
7635	0.99330	0.99483	0.98319	0.00191
7636	0.99332	0.99485	0.97839	0.00208
7637	0.99334	0.99486	0.97690	0.00373
7638	0.98941	0.99848	0.97778	0.00587
7639	0.98946	0.99849	0.97299	0.01088
7640	0.98946	0.99693	0.99330	0.00472
7641	0.98957	0.99696	0.98376	0.00514
7642	0.99420	0.99041	0.97839	0.00240
7643	0.99421	0.99042	0.98474	0.00218
7644	0.99422	0.99045	0.98104	0.00223
7645	0.99428	0.99054	0.98293	0.00316
7646	0.99476	0.98187	0.98116	0.00269
7647	0.99476	0.98189	0.97822	0.00280
7648	0.99473	0.98178	0.97773	0.00276
7649	0.99475	0.98186	0.98223	0.00258
7650	0.99473	0.98179	0.97443	0.00303
7651	0.99398	0.97927	0.97858	0.00265
7652	0.99371	0.97837	0.98351	0.00234
7654	0.98952	0.99386	0.98449	0.00468
7655	0.98962	0.99392	0.97904	0.00583
7657	0.98958	0.98819	0.98604	0.00519
7658	0.98961	0.98823	0.98564	0.00500
7659	0.98988	0.98852	0.97937	0.01254
7660	0.98936	0.98795	0.97902	0.00860
7661	0.99640	0.97513	0.98627	0.00296
7662	0.99641	0.97521	0.98218	0.00352
7663	0.99640	0.97514	0.98562	0.00295
7666	0.99642	0.97532	0.98096	0.00540
7667	0.99642	0.97531	0.98001	0.00471
7668	0.99653	0.97602	0.98481	0.00325
7669	0.99651	0.97593	0.98425	0.00333
7670	0.99651	0.97592	0.98062	0.00370
7671	0.98704	0.97841	0.98049	0.00199
7672	0.98676	0.97795	0.97919	0.00187
7673	0.98956	0.99743	0.99180	0.00361
7674	0.98950	0.99741	0.98469	0.00718
7675	0.98950	0.99552	0.97789	0.00624
7676	0.98947	0.99551	0.98352	0.00486
7677	0.98940	0.99548	0.97724	0.00896
7678	0.99503	0.99268	0.96627	0.02455
7679	0.99146	0.97418	0.97637	0.00246
7680	0.99169	0.97484	0.98278	0.00217
7681	0.99183	0.97526	0.98376	0.00211
7682	0.99179	0.97513	0.97929	0.00237
7684	0.99547	0.97397	0.97576	0.00345
7685	0.99553	0.97433	0.97719	0.00339
7686	0.99553	0.97434	0.98135	0.00305
7687	0.99553	0.97431	0.98143	0.00307
7688	0.99553	0.97432	0.98332	0.00317
7689	0.99547	0.97398	0.98555	0.00249
7690	0.99550	0.97414	0.98438	0.00417
7692	0.99553	0.97430	0.97157	0.00534
7694	0.98945	0.99178	0.97970	0.00471
7695	0.98946	0.99179	0.97774	0.00593
7697	0.98938	0.99533	0.97995	0.00613
7698	0.98941	0.99534	0.97835	0.00587
7699	0.99197	0.97715	0.98088	0.00178
7702	0.99195	0.97709	0.97991	0.00185
7703	0.99197	0.97716	0.97730	0.00514
7706	0.99542	0.97503	0.97861	0.00253
7707	0.99546	0.97523	0.97833	0.00269
7708	0.99542	0.97503	0.98004	0.00253
7709	0.99544	0.97513	0.97848	0.00253
7710	0.99544	0.97511	0.97907	0.00350
7711	0.98967	0.99146	0.97472	0.00526
7712	0.98955	0.99136	0.97986	0.00636
7713	0.98956	0.98409	0.96184	0.01176
7714	0.98966	0.98422	0.98784	0.00665
7715	0.98952	0.98402	0.98150	0.00492
7716	0.99764	0.97568	0.97512	0.00394
7717	0.99765	0.97575	0.97533	0.00376
7718	0.99765	0.97578	0.97665	0.00352
7719	0.99765	0.97577	0.98150	0.00344
7720	0.99763	0.97564	0.97221	0.00410
7721	0.99760	0.97534	0.97716	0.00359
7722	0.99759	0.97517	0.97881	0.00372
7724	0.98689	0.99751	0.97947	0.00307
